"store_id","film_id","category_id","film_title","category","inventory_count","total_rentals","total_revenue","last_rental_date","average_rental_duration_days"
1,928,3,"Uptown Young","Children",3,12,29.90,"2005-08-21 14:51:35",3.56
2,930,14,"Vacation Boondock","Sci-Fi",3,12,58.89,"2005-08-22 22:09:09",5.56
2,931,16,"Valentine Vanishing","Travel",3,12,12.90,"2005-08-19 07:47:43",5.72
1,933,13,"Vampire Whale","New",3,12,69.89,"2005-08-22 01:52:26",4.86
2,49,14,"Badman Dawn","Sci-Fi",3,12,45.88,"2005-08-23 03:12:54",5.11
2,944,7,"Virgin Daisy","Drama",3,12,60.89,"2005-08-22 19:45:57",5.19
1,43,8,"Atlantis Cause","Family",3,12,37.89,"2005-08-19 06:38:59",4.57
1,958,7,"Wardrobe Phantom","Drama",3,12,38.89,"2005-08-19 18:46:33",4.19
2,5,8,"African Egg","Family",3,12,47.89,"2006-02-14 15:16:03",7.11
1,463,15,"Instinct Airport","Sports",3,12,42.89,"2005-08-23 15:41:12",3.69
2,465,13,"Interview Liaisons","New",3,12,65.90,"2005-08-22 03:42:12",5.51
2,445,4,"Hyde Doctor","Classics",3,12,43.89,"2005-08-23 09:23:36",4.32
1,471,4,"Island Exorcist","Classics",3,12,31.90,"2005-08-23 11:05:17",3.86
2,843,4,"Steel Santa","Classics",3,12,67.89,"2005-08-22 07:53:14",4.15
2,602,14,"Mourning Purple","Sci-Fi",3,12,26.89,"2005-08-21 13:19:03",5.05
1,344,3,"Fury Murder","Children",3,12,36.90,"2005-08-22 06:05:38",5.45
2,614,10,"Name Detective","Games",3,12,58.89,"2006-02-14 15:16:03",4.23
2,330,2,"Forrester Comancheros","Animation",3,12,67.88,"2006-02-14 15:16:03",6.15
2,637,14,"Open African","Sci-Fi",3,12,60.89,"2005-08-23 17:39:35",5.01
2,315,8,"Finding Anaconda","Family",3,12,26.90,"2005-08-21 16:56:39",5.05
1,581,12,"Minority Kiss","Music",3,12,27.89,"2006-02-14 15:16:03",4.99
2,305,13,"Fatal Haunted","New",3,12,43.90,"2005-08-22 23:55:51",5.50
2,367,14,"Goldmine Tycoon","Sci-Fi",3,12,18.89,"2005-08-22 12:47:45",5.11
2,668,15,"Peak Forever","Sports",3,12,59.89,"2005-08-23 15:08:00",5.56
2,576,6,"Mighty Luck","Documentary",3,12,31.90,"2005-08-23 08:09:11",5.58
2,670,6,"Pelican Comforts","Documentary",3,12,77.89,"2005-08-23 21:07:59",5.94
1,285,14,"English Bulworth","Sci-Fi",3,12,44.90,"2005-08-23 17:30:40",5.63
2,496,16,"Kick Savannah","Travel",3,12,29.90,"2006-02-14 15:16:03",5.29
1,682,8,"Pittsburgh Hunchback","Family",3,12,83.89,"2005-08-22 06:37:43",6.39
2,977,16,"Window Side","Travel",3,12,50.89,"2006-02-14 15:16:03",4.92
1,377,8,"Grease Youth","Family",3,12,15.89,"2005-08-23 06:56:04",5.00
2,564,2,"Massage Image","Animation",3,12,56.89,"2005-08-21 13:53:33",5.18
2,715,8,"Range Moonwalker","Family",3,12,67.89,"2005-08-23 00:26:47",3.56
1,245,2,"Double Wrath","Animation",3,12,30.91,"2005-08-23 00:56:01",5.94
2,244,12,"Dorado Notting","Music",3,12,61.91,"2005-08-19 16:54:12",6.46
2,26,14,"Annie Identity","Sci-Fi",3,12,29.89,"2005-08-23 03:30:51",4.51
2,727,8,"Resurrection Silverado","Family",3,12,12.89,"2005-08-21 00:11:17",4.60
2,234,14,"Disturbing Scarface","Sci-Fi",3,12,35.90,"2005-08-21 08:15:41",4.62
1,212,1,"Darn Forrester","Action",3,12,57.89,"2005-08-22 05:31:53",5.84
1,766,7,"Savannah Town","Drama",3,12,22.90,"2005-08-22 06:07:52",5.31
1,980,12,"Wizard Coldblooded","Music",3,12,70.89,"2005-08-23 10:32:52",4.46
1,387,10,"Gun Bonnie","Games",3,12,17.90,"2005-08-22 19:02:48",6.68
1,388,5,"Gunfight Moon","Comedy",3,12,21.90,"2006-02-14 15:16:03",5.40
2,388,5,"Gunfight Moon","Comedy",3,12,24.89,"2005-08-21 08:36:03",5.60
2,776,6,"Secret Groundhog","Documentary",3,12,60.89,"2005-08-18 21:15:40",4.66
2,184,4,"Core Suit","Classics",3,12,53.90,"2005-08-23 04:20:16",5.10
1,786,3,"Shepherd Midsummer","Children",3,12,13.90,"2005-08-19 00:17:09",4.73
2,159,5,"Closer Bang","Comedy",3,12,62.90,"2005-08-19 11:06:16",4.92
1,825,1,"Speakeasy Date","Action",3,12,41.89,"2005-08-21 17:48:49",5.23
1,147,8,"Chocolat Harry","Family",3,12,29.89,"2005-08-20 05:54:27",6.11
1,345,8,"Gables Metropolis","Family",3,12,33.89,"2005-08-21 11:31:15",4.89
2,538,13,"Loverboy Attacks","New",3,12,16.89,"2005-08-21 01:44:14",5.52
2,140,14,"Cheaper Clyde","Sci-Fi",3,12,15.90,"2005-08-22 20:17:49",4.90
2,534,8,"Louisiana Harry","Family",3,12,20.89,"2005-08-23 08:29:53",4.96
2,138,14,"Chariots Conspiracy","Sci-Fi",3,12,35.89,"2005-08-22 06:17:12",4.12
1,533,9,"Lost Bird","Foreign",3,12,50.90,"2005-08-21 06:21:24",6.07
1,850,1,"Story Side","Action",3,12,12.89,"2005-08-21 10:33:45",4.23
1,857,5,"Strictly Scarface","Comedy",3,12,56.88,"2005-08-19 05:46:26",4.60
1,252,1,"Dream Pickup","Action",3,11,41.90,"2005-08-21 09:08:14",6.41
1,6,9,"Agent Truman","Foreign",3,11,56.90,"2005-08-20 12:32:32",5.45
2,11,9,"Alamo Videotape","Foreign",3,11,14.90,"2005-08-20 03:44:26",5.86
1,12,12,"Alaska Phantom","Music",3,11,12.90,"2005-08-22 17:37:02",4.70
2,17,12,"Alone Trip","Music",3,11,36.90,"2005-08-21 16:25:05",5.10
1,23,2,"Anaconda Confessions","Animation",3,11,29.90,"2005-08-20 21:21:08",4.83
2,35,11,"Arachnophobia Rollercoaster","Horror",3,11,49.89,"2005-08-22 23:26:32",5.25
2,46,10,"Autumn Crow","Games",3,11,74.90,"2005-08-21 22:25:53",5.19
1,56,1,"Barefoot Manchurian","Action",3,11,35.90,"2005-08-23 09:52:55",5.30
1,60,4,"Beast Hunchback","Classics",3,11,69.90,"2005-08-22 19:28:02",4.48
2,64,7,"Beethoven Exorcist","Drama",3,11,16.89,"2005-08-20 21:21:34",4.77
2,75,16,"Bird Independence","Travel",3,11,53.91,"2005-08-23 22:13:04",5.57
2,95,13,"Breakfast Goldfinger","New",3,11,65.90,"2005-08-23 18:59:33",5.30
2,104,9,"Bugsy Song","Foreign",3,11,45.91,"2005-08-21 16:03:27",5.60
2,105,1,"Bull Shawshank","Action",3,11,15.89,"2006-02-14 15:16:03",4.97
2,114,14,"Camelot Vacation","Sci-Fi",3,11,38.90,"2005-08-22 12:35:40",5.72
2,123,16,"Casablanca Super","Travel",3,11,56.89,"2005-08-23 01:16:55",4.05
1,149,3,"Christmas Moonshine","Children",3,11,16.90,"2005-08-22 06:45:57",5.32
2,155,13,"Cleopatra Devil","New",3,11,14.91,"2006-02-14 15:16:03",5.45
2,158,12,"Clones Pinocchio","Music",3,11,31.90,"2005-08-22 04:32:01",4.32
2,160,2,"Club Graffiti","Animation",3,11,27.90,"2006-02-14 15:16:03",5.53
1,162,1,"Clueless Bucket","Action",3,11,44.90,"2005-08-23 10:25:45",4.33
1,165,14,"Coldblooded Darling","Sci-Fi",3,11,61.89,"2005-08-23 05:39:06",5.87
2,167,16,"Coma Head","Travel",3,11,51.90,"2005-08-21 23:42:20",5.29
2,175,8,"Confused Candles","Family",3,11,69.89,"2005-08-20 16:17:27",6.37
2,187,15,"Cranes Reservoir","Sports",3,11,33.91,"2005-08-22 12:01:06",5.09
2,210,1,"Darko Dorado","Action",3,11,72.90,"2005-08-23 11:32:35",5.27
1,215,10,"Dawn Pond","Games",3,11,72.90,"2005-08-23 14:23:44",6.24
1,227,10,"Details Packer","Games",3,11,67.90,"2006-02-14 15:16:03",5.30
2,242,5,"Doom Dancing","Comedy",3,11,34.90,"2005-08-22 19:08:49",6.19
2,251,13,"Dragonfly Strangers","New",3,11,48.92,"2005-08-20 14:22:46",5.28
2,252,1,"Dream Pickup","Action",3,11,31.90,"2005-08-22 02:20:44",3.78
2,257,16,"Drumline Cyclone","Travel",3,11,36.90,"2005-08-21 07:56:39",5.25
2,273,8,"Effect Gladiator","Family",3,11,14.91,"2005-08-20 15:50:17",5.45
1,283,13,"Ending Crowds","New",3,11,17.90,"2005-08-21 19:09:40",4.63
2,286,16,"Enough Raging","Travel",3,11,32.90,"2005-08-23 02:13:46",5.57
2,292,1,"Excitement Eve","Action",3,11,23.89,"2005-08-22 15:52:57",3.51
2,298,14,"Eyes Driving","Sci-Fi",3,11,39.90,"2005-08-21 22:21:49",4.23
1,306,10,"Feathers Metal","Games",3,11,31.91,"2005-08-21 17:33:18",5.71
1,319,14,"Fish Opus","Sci-Fi",3,11,43.91,"2005-08-23 00:42:49",5.55
1,324,5,"Flintstones Happiness","Comedy",3,11,81.89,"2005-08-22 23:08:46",5.11
1,363,12,"Go Purple","Music",3,11,13.91,"2005-08-23 14:38:37",3.77
1,370,3,"Gorgeous Bingo","Children",3,11,55.90,"2005-08-19 23:28:15",6.32
2,380,9,"Greek Everyone","Foreign",3,11,35.89,"2005-08-19 23:38:02",5.09
2,385,5,"Groundhog Uncut","Comedy",3,11,46.91,"2006-02-14 15:16:03",4.09
1,424,3,"Holocaust Highball","Children",3,11,17.90,"2005-08-22 03:55:02",6.01
2,462,12,"Insider Arizona","Music",3,11,31.91,"2006-02-14 15:16:03",3.95
2,469,4,"Iron Moon","Classics",3,11,50.90,"2005-08-23 14:05:37",4.17
2,473,7,"Jacket Frisco","Drama",3,11,47.90,"2005-08-20 20:21:36",5.43
1,483,10,"Jericho Mulan","Games",3,11,63.90,"2005-08-23 18:20:56",5.92
2,484,4,"Jerk Paycheck","Classics",3,11,54.90,"2005-08-23 12:26:19",4.93
2,509,3,"Language Cowboy","Children",3,11,18.90,"2005-08-19 07:36:42",4.83
2,521,7,"Lies Treatment","Drama",3,11,56.90,"2005-08-20 13:49:52",5.51
1,530,1,"Lord Arizona","Action",3,11,39.90,"2006-02-14 15:16:03",5.07
1,551,13,"Maiden Home","New",3,11,82.89,"2005-08-23 05:20:36",5.36
1,555,5,"Mallrats United","Comedy",3,11,27.90,"2005-08-23 21:59:57",5.30
1,556,10,"Maltese Hope","Games",3,11,57.90,"2005-08-22 18:25:21",4.93
2,570,15,"Mermaid Insects","Sports",3,11,63.90,"2005-08-22 07:04:25",5.17
1,583,2,"Mission Zoolander","Animation",3,11,70.90,"2005-08-22 04:51:42",5.06
1,587,6,"Mod Secretary","Documentary",3,11,48.91,"2005-08-21 09:16:40",4.99
1,614,10,"Name Detective","Games",3,11,72.89,"2005-08-23 06:23:26",4.89
2,623,9,"Newton Labyrinth","Foreign",3,11,33.90,"2005-08-20 22:34:34",5.73
2,627,6,"North Tequila","Documentary",3,11,51.91,"2005-08-23 14:06:19",3.98
2,633,4,"October Submarine","Classics",3,11,57.90,"2005-08-23 18:43:31",5.51
2,640,9,"Opus Ice","Foreign",3,11,60.90,"2005-08-22 06:10:53",4.94
1,644,2,"Oscar Gold","Animation",3,11,38.89,"2005-08-21 21:50:53",4.48
1,663,4,"Patient Sister","Classics",3,11,14.89,"2005-08-23 19:10:32",4.75
1,666,7,"Paycheck Wait","Drama",3,11,71.89,"2005-08-20 16:38:57",4.92
2,681,15,"Pirates Roxanne","Sports",3,11,20.90,"2005-08-22 13:57:55",4.59
2,692,2,"Potluck Mixed","Animation",3,11,43.90,"2005-08-23 06:48:47",4.19
2,696,2,"Pride Alamo","Animation",3,11,12.90,"2005-08-22 00:06:33",3.43
2,700,8,"Prix Undefeated","Family",3,11,37.90,"2005-08-20 13:26:37",3.67
2,746,10,"Rouge Squad","Games",3,11,30.89,"2005-08-23 11:33:25",4.49
2,761,3,"Santa Paris","Children",3,11,29.90,"2005-08-23 20:20:37",4.99
1,763,15,"Satisfaction Confidential","Sports",3,11,73.90,"2005-08-22 21:05:50",5.05
1,782,15,"Shakespeare Saddle","Sports",3,11,34.91,"2005-08-21 01:42:15",5.90
2,782,15,"Shakespeare Saddle","Sports",3,11,41.89,"2005-08-22 02:26:33",5.20
2,797,12,"Silence Kane","Music",3,11,9.90,"2005-08-22 20:55:56",4.83
2,804,11,"Sleeping Suspects","Horror",3,11,54.90,"2005-08-22 08:43:11",4.93
1,806,13,"Sleepy Japanese","New",3,11,47.89,"2005-08-22 10:49:21",4.71
1,819,12,"Song Hedwig","Music",3,11,31.90,"2006-02-14 15:16:03",5.01
1,823,1,"South Wait","Action",3,11,41.90,"2005-08-21 03:24:50",4.40
1,831,14,"Spirited Casualties","Sci-Fi",3,11,18.90,"2005-08-23 06:21:20",5.17
1,848,16,"Stone Fire","Travel",3,11,32.90,"2005-08-22 22:49:13",5.36
2,851,15,"Straight Hours","Sports",3,11,29.90,"2005-08-22 16:33:39",4.27
1,853,3,"Stranger Strangers","Children",3,11,65.90,"2005-08-20 15:18:20",4.39
1,877,12,"Taxi Kick","Music",3,11,19.89,"2005-08-22 08:27:27",4.10
1,889,3,"Ties Hunger","Children",3,11,69.91,"2005-08-23 15:41:20",5.13
1,899,4,"Towers Hurricane","Classics",3,11,10.91,"2005-08-18 02:37:07",4.01
2,901,2,"Tracy Cider","Animation",3,11,39.89,"2005-08-22 02:42:39",5.42
1,905,5,"Trainspotting Strangers","Comedy",3,11,46.91,"2005-08-23 19:22:36",5.24
2,924,14,"Unforgiven Zoolander","Sci-Fi",3,11,13.90,"2005-08-17 16:10:19",5.49
2,941,10,"Videotape Arsenic","Games",3,11,55.90,"2005-08-22 14:33:50",3.74
1,951,4,"Voyage Legally","Classics",3,11,13.90,"2005-08-23 14:52:50",5.65
2,963,2,"Watch Tracy","Animation",3,11,25.90,"2005-08-22 17:48:28",5.40
1,967,14,"Weekend Personal","Sci-Fi",3,11,45.89,"2005-08-22 23:35:41",4.89
1,970,4,"Westward Seabiscuit","Classics",3,11,16.89,"2005-08-22 00:36:41",5.97
1,972,14,"Whisperer Giant","Sci-Fi",3,11,72.90,"2005-08-21 07:44:17",6.10
2,972,14,"Whisperer Giant","Sci-Fi",3,11,68.90,"2005-08-23 13:41:05",5.08
2,981,16,"Wolves Desire","Travel",3,11,14.89,"2005-08-21 21:04:42",4.52
2,999,3,"Zoolander Fiction","Children",3,11,42.91,"2005-08-23 08:48:43",5.49
2,837,5,"Stage World","Comedy",3,10,46.90,"2005-08-21 04:49:41",5.44
2,508,10,"Lambs Cincinatti","Games",3,10,57.90,"2005-08-22 15:53:32",5.05
1,636,12,"Oleander Clue","Music",3,10,24.91,"2005-08-22 10:00:04",6.55
2,317,5,"Fireball Philadelphia","Comedy",3,10,26.91,"2005-08-22 01:27:57",5.19
1,601,16,"Moulin Wake","Travel",3,10,28.90,"2005-08-22 10:24:32",5.40
1,89,2,"Borrowers Bedazzled","Animation",3,10,12.91,"2005-08-22 23:21:22",5.39
2,744,4,"Roots Remember","Classics",3,10,22.91,"2005-08-23 16:27:24",4.98
1,99,5,"Bringing Hysterical","Comedy",3,10,36.90,"2005-08-23 07:53:38",6.03
2,859,2,"Sugar Wonka","Animation",3,10,50.92,"2005-08-22 12:53:22",3.58
2,99,5,"Bringing Hysterical","Comedy",3,10,31.91,"2005-08-22 15:36:22",5.56
2,409,3,"Heartbreakers Bright","Children",3,10,69.90,"2005-08-21 19:03:19",4.56
2,747,10,"Roxanne Rebel","Games",3,10,13.90,"2005-08-22 13:17:43",3.25
2,537,4,"Lover Truman","Classics",3,10,54.91,"2005-08-21 15:44:23",6.04
2,902,15,"Trading Pinocchio","Sports",3,10,47.91,"2006-02-14 15:16:03",4.02
1,725,4,"Requiem Tycoon","Classics",3,10,58.91,"2005-08-23 09:37:34",6.20
1,750,13,"Run Pacific","New",3,10,42.91,"2005-08-22 08:52:53",6.51
2,726,9,"Reservoir Adaptation","Foreign",3,10,29.91,"2005-08-23 01:57:20",6.05
2,218,7,"Deceiver Betrayed","Drama",3,10,13.90,"2005-08-18 19:51:27",4.39
1,875,15,"Talented Homicide","Sports",3,10,11.91,"2005-08-23 03:46:47",4.48
2,755,3,"Sabrina Midnight","Children",3,10,59.90,"2005-08-21 20:53:40",4.61
1,79,7,"Blade Polish","Drama",3,10,16.91,"2005-08-22 08:56:48",4.77
2,4,11,"Affair Prejudice","Horror",3,10,33.91,"2006-02-14 15:16:03",4.33
2,408,10,"Head Stranger","Games",3,10,58.91,"2005-08-22 18:20:07",5.11
1,270,13,"Earth Vision","New",3,10,12.90,"2005-08-23 07:05:15",4.66
1,981,16,"Wolves Desire","Travel",3,10,9.90,"2005-08-21 18:09:51",3.49
1,691,15,"Poseidon Forever","Sports",3,10,56.90,"2005-08-21 11:15:46",4.85
2,553,3,"Maker Gables","Children",3,10,32.90,"2005-08-23 21:52:56",5.34
1,275,11,"Egypt Tenenbaums","Horror",3,10,39.90,"2005-08-22 18:39:11",5.92
1,687,6,"Pocus Pulp","Documentary",3,10,16.90,"2005-08-23 15:21:19",4.73
1,414,9,"Hellfighters Sierra","Foreign",3,10,44.91,"2005-08-23 15:34:49",4.33
2,436,13,"Hours Rage","New",3,10,16.90,"2005-08-21 03:40:11",4.15
1,868,16,"Superfly Trip","Travel",3,10,16.91,"2005-08-18 18:58:35",3.78
1,681,15,"Pirates Roxanne","Sports",3,10,24.91,"2006-02-14 15:16:03",5.57
1,282,7,"Encounters Curtain","Drama",3,10,19.91,"2005-08-23 13:25:08",5.23
2,912,14,"Trojan Tomorrow","Sci-Fi",3,10,47.90,"2006-02-14 15:16:03",4.36
1,191,3,"Crooked Frogmen","Children",3,10,14.91,"2005-08-20 01:28:42",4.41
2,121,2,"Carol Texas","Animation",3,10,36.91,"2005-08-22 13:49:18",4.75
2,157,3,"Clockwork Paradise","Children",3,10,11.90,"2005-08-23 05:26:30",5.07
1,181,16,"Contact Anonymous","Travel",3,10,27.91,"2005-08-20 09:33:58",5.14
2,780,8,"Sensibility Rear","Family",3,10,52.90,"2005-08-21 14:57:03",4.20
2,467,9,"Intrigue Worst","Foreign",3,10,18.91,"2005-08-22 19:36:21",6.11
2,477,12,"Jawbreaker Brooklyn","Music",3,10,10.91,"2005-08-21 19:05:23",2.59
1,66,3,"Beneath Rush","Children",3,10,16.90,"2005-08-20 09:21:08",4.46
1,560,10,"Mars Roman","Games",3,10,16.91,"2005-08-18 12:45:24",5.57
1,443,5,"Hurricane Affair","Comedy",3,10,34.90,"2005-08-20 17:58:11",4.66
2,414,9,"Hellfighters Sierra","Foreign",3,10,47.90,"2005-08-23 07:07:58",4.22
1,292,1,"Excitement Eve","Action",3,10,37.91,"2005-08-21 20:31:25",6.17
1,450,3,"Idols Snatchers","Children",3,10,35.91,"2005-08-19 23:34:26",4.40
1,482,4,"Jeopardy Encino","Classics",3,10,28.90,"2005-08-20 12:59:38",4.49
2,451,16,"Igby Maker","Travel",3,10,47.91,"2006-02-14 15:16:03",5.76
2,478,5,"Jaws Harry","Comedy",3,10,44.91,"2005-08-21 12:07:25",5.53
2,376,9,"Grapes Fury","Foreign",3,10,19.90,"2005-08-22 00:17:20",3.52
2,502,5,"Knock Warlock","Comedy",3,10,48.91,"2005-08-22 10:14:33",6.33
2,574,1,"Midnight Westward","Action",3,10,23.90,"2006-02-14 15:16:03",4.09
2,172,7,"Coneheads Smoochy","Drama",3,10,52.90,"2005-08-23 16:57:43",5.31
2,834,6,"Spoilers Hellfighters","Documentary",3,10,18.91,"2005-08-23 10:57:40",4.34
2,731,4,"Right Cranes","Classics",3,10,52.90,"2005-08-21 06:39:08",5.01
2,488,15,"Joon Northwest","Sports",3,10,19.90,"2005-08-22 05:40:39",3.53
1,812,6,"Smoking Barbarella","Documentary",3,10,8.91,"2005-08-22 05:51:26",4.23
1,90,13,"Boulevard Mob","New",3,10,25.92,"2006-02-14 15:16:03",5.36
2,294,16,"Expecations Natural","Travel",3,10,50.91,"2005-08-20 02:07:06",5.25
1,811,16,"Smile Earring","Travel",3,10,58.90,"2005-08-19 19:11:41",6.71
2,810,8,"Slums Duck","Family",3,10,22.91,"2005-08-22 13:59:19",6.27
2,57,16,"Basic Easy","Travel",3,10,43.91,"2006-02-14 15:16:03",5.53
2,960,6,"Wars Pluto","Documentary",3,10,42.90,"2005-08-22 10:34:39",5.52
2,37,4,"Arizona Bang","Classics",3,10,47.90,"2005-08-22 08:30:17",4.56
1,590,13,"Money Harold","New",3,10,56.90,"2005-08-22 10:55:45",5.33
2,643,7,"Orient Closer","Drama",3,10,46.90,"2005-08-23 21:44:27",4.40
1,247,5,"Downhill Enough","Comedy",3,10,25.91,"2005-08-23 18:08:59",4.23
2,716,11,"Reap Unfaithful","Horror",3,10,35.90,"2005-08-23 05:32:03",5.25
1,141,10,"Chicago North","Games",3,10,52.91,"2005-08-21 22:12:45",6.17
2,420,15,"Holes Brannigan","Sports",3,10,53.90,"2005-08-20 13:15:30",5.55
2,349,2,"Gangs Pride","Animation",3,10,34.91,"2005-08-22 20:44:55",4.04
1,952,6,"Wagon Jaws","Documentary",3,10,33.91,"2005-08-21 12:10:41",6.75
2,630,7,"Notting Speakeasy","Drama",3,10,12.91,"2005-08-22 05:38:32",4.92
1,628,15,"Northwest Polish","Sports",3,10,42.90,"2005-08-23 15:35:59",6.09
1,20,12,"Amelie Hellfighters","Music",3,10,67.90,"2005-08-23 12:07:51",4.87
2,339,16,"Frogmen Breaking","Travel",3,10,16.90,"2005-08-19 15:25:48",5.15
2,937,13,"Varsity Trip","New",3,10,30.90,"2006-02-14 15:16:03",4.10
1,135,15,"Chance Resurrection","Sports",3,10,43.91,"2005-08-23 16:30:55",5.14
2,479,8,"Jedi Beneath","Family",3,10,10.90,"2005-08-21 14:52:14",4.53
2,610,8,"Music Boondock","Family",3,10,11.91,"2005-08-23 16:17:09",5.27
2,975,8,"Willow Tracy","Family",3,10,32.91,"2005-08-23 10:11:40",5.68
2,6,9,"Agent Truman","Foreign",3,10,54.91,"2005-08-21 16:03:01",6.35
2,991,1,"Worst Banger","Action",3,10,46.91,"2005-08-23 01:13:52",6.18
2,402,2,"Harper Dying","Animation",3,10,36.90,"2005-08-21 19:01:00",5.59
2,149,3,"Christmas Moonshine","Children",3,10,9.91,"2005-08-22 11:56:02",5.50
1,892,2,"Titanic Boondock","Animation",3,10,64.90,"2006-02-14 15:16:03",4.69
2,246,9,"Doubtfire Labyrinth","Foreign",3,10,52.91,"2005-08-21 00:44:34",4.34
2,740,11,"Rollercoaster Bringing","Horror",3,10,39.91,"2005-08-23 21:26:35",5.92
1,402,2,"Harper Dying","Animation",3,10,40.90,"2005-08-23 21:59:26",5.76
1,528,8,"Lolita World","Family",3,10,45.91,"2005-08-23 21:13:39",5.44
2,312,14,"Fiddler Lost","Sci-Fi",3,10,64.90,"2005-08-23 14:12:22",4.80
1,39,14,"Armageddon Lost","Sci-Fi",3,9,17.91,"2005-08-20 05:29:45",5.42
1,632,13,"Nuts Ties","New",3,9,53.91,"2005-08-23 18:43:22",5.02
2,934,10,"Vanilla Day","Games",3,9,52.91,"2005-08-21 12:47:38",5.57
1,814,5,"Snatch Slipper","Comedy",3,9,52.92,"2005-08-20 09:07:27",6.09
1,208,2,"Dares Pluto","Animation",3,9,26.92,"2005-08-18 08:07:45",5.39
2,415,11,"High Encino","Horror",3,9,54.91,"2005-08-22 14:30:09",6.00
2,18,2,"Alter Victory","Animation",3,9,12.91,"2005-08-22 16:58:31",4.09
2,44,14,"Attacks Hate","Sci-Fi",3,9,62.91,"2005-08-23 04:48:12",6.53
1,432,4,"Hope Tootsie","Classics",3,9,30.91,"2005-08-22 00:24:37",3.16
2,126,1,"Casualties Encino","Action",3,9,61.92,"2005-08-21 14:47:09",6.12
2,664,1,"Patriot Roman","Action",3,9,29.91,"2005-08-22 16:40:21",5.20
2,338,14,"Frisco Forrest","Sci-Fi",3,9,53.91,"2006-02-14 15:16:03",6.19
1,862,4,"Summer Scarface","Classics",3,9,16.92,"2006-02-14 15:16:03",4.92
1,624,10,"Nightmare Chill","Games",3,9,61.92,"2005-08-23 20:40:31",5.35
1,768,3,"Scarface Bang","Children",3,9,50.92,"2006-02-14 15:16:03",4.21
2,768,3,"Scarface Bang","Children",3,9,55.92,"2005-08-21 19:01:39",4.60
1,329,1,"Forrest Sons","Action",3,9,43.91,"2005-08-21 02:24:33",5.22
2,620,14,"Nemo Campus","Sci-Fi",3,9,42.91,"2005-08-19 08:07:43",5.54
2,329,1,"Forrest Sons","Action",3,9,39.92,"2005-08-23 15:47:02",5.73
1,851,15,"Straight Hours","Sports",3,9,25.91,"2005-08-19 13:09:47",4.43
1,912,14,"Trojan Tomorrow","Sci-Fi",3,9,27.92,"2005-08-22 05:15:17",2.72
2,591,10,"Monsoon Cause","Games",3,9,54.91,"2005-08-19 10:33:52",5.62
1,771,7,"Scorpion Apollo","Drama",3,9,63.92,"2005-08-23 20:06:04",5.13
1,49,14,"Badman Dawn","Sci-Fi",3,9,30.91,"2005-08-23 15:23:50",3.79
1,940,15,"Victory Academy","Sports",3,9,12.91,"2005-08-22 23:18:10",4.08
2,516,12,"Legend Jedi","Music",3,9,12.92,"2005-08-21 19:12:47",6.02
1,120,15,"Caribbean Liberty","Sports",3,9,66.92,"2005-08-23 00:05:57",5.78
1,183,8,"Conversation Downhill","Family",3,9,60.91,"2005-08-23 20:07:08",5.28
2,226,13,"Destiny Saturday","New",3,9,59.91,"2005-08-18 15:20:46",5.47
1,76,12,"Birdcage Casper","Music",3,9,23.91,"2005-08-20 08:27:30",5.29
2,714,14,"Random Go","Sci-Fi",3,9,31.91,"2005-08-20 23:47:54",5.28
1,390,14,"Guys Falcon","Sci-Fi",3,9,52.92,"2005-08-22 04:31:50",4.80
1,188,5,"Crazy Home","Comedy",3,9,26.91,"2005-08-22 13:20:28",4.39
2,256,15,"Drop Waterfront","Sports",3,9,43.92,"2005-08-22 10:39:51",5.03
1,373,3,"Graduate Lord","Children",3,9,24.92,"2005-08-22 06:30:10",5.30
1,503,15,"Kramer Chocolate","Sports",3,9,47.91,"2005-08-22 11:58:58",4.91
1,861,10,"Suit Walls","Games",3,9,64.91,"2006-02-14 15:16:03",5.30
1,154,2,"Clash Freddy","Animation",3,9,31.91,"2005-08-21 14:33:58",4.20
2,282,7,"Encounters Curtain","Drama",3,9,18.91,"2005-08-22 00:44:57",4.39
1,777,15,"Secretary Rouge","Sports",3,9,54.91,"2005-08-22 20:20:30",4.99
2,777,15,"Secretary Rouge","Sports",3,9,57.91,"2005-08-22 23:19:44",5.90
1,436,13,"Hours Rage","New",3,9,27.92,"2005-08-22 16:49:02",5.91
2,438,10,"Human Graffiti","Games",3,9,43.91,"2005-08-22 17:46:41",4.36
2,391,8,"Half Outfield","Family",3,9,23.93,"2005-08-21 23:11:43",4.09
1,677,13,"Pianist Outfield","New",3,9,10.91,"2005-08-23 17:47:40",3.73
1,453,15,"Image Princess","Sports",3,9,49.91,"2005-08-21 08:00:40",5.21
2,7,5,"Airplane Sierra","Comedy",3,9,44.91,"2005-08-21 04:34:11",2.86
2,363,12,"Go Purple","Music",3,9,29.92,"2005-08-23 02:05:20",5.33
2,645,16,"Others Soup","Travel",3,9,29.92,"2005-08-20 22:39:16",6.03
1,978,5,"Wisdom Worker","Comedy",3,9,29.91,"2005-08-21 03:40:40",5.04
2,725,4,"Requiem Tycoon","Classics",3,9,46.91,"2005-08-19 21:02:59",3.47
1,481,13,"Jekyll Frogmen","New",3,9,41.92,"2005-08-23 20:53:20",5.63
1,383,15,"Groove Fiction","Sports",3,9,24.91,"2005-08-19 13:48:54",7.31
